ID,Soc_ID,Var_ID,Value,Code_ID,Comment,Source,sub_case,year,source_coded_data,admin_comment
139,B229,AnnualNetPrimaryProductionVariance,0.602816166,,,,,,,
140,B23,AnnualNetPrimaryProductionVariance,2.647064663,,,,,,,
141,B230,AnnualNetPrimaryProductionVariance,0.160700842,,,,,,,
142,B231,AnnualNetPrimaryProductionVariance,0.111460348,,,,,,,
143,B232,AnnualNetPrimaryProductionVariance,1.00839939,,,,,,,
144,B233,AnnualNetPrimaryProductionVariance,0.052879174,,,,,,,
145,B234,AnnualNetPrimaryProductionVariance,1.192893724,,,,,,,
146,B24,AnnualNetPrimaryProductionVariance,3.568472893,,,,,,,
147,B240,AnnualNetPrimaryProductionVariance,0.205939027,,,,,,,
148,B241,AnnualNetPrimaryProductionVariance,0.281177022,,,,,,,
149,B242,AnnualNetPrimaryProductionVariance,0.111367693,,,,,,,
150,B243,AnnualNetPrimaryProductionVariance,0.321420427,,,,,,,
151,B244,AnnualNetPrimaryProductionVariance,0.400150381,,,,,,,
152,B245,AnnualNetPrimaryProductionVariance,0.19198939,,,,,,,
153,B246,AnnualNetPrimaryProductionVariance,0.322012236,,,,,,,
154,B248,AnnualNetPrimaryProductionVariance,0.381590552,,,,,,,
155,B249,AnnualNetPrimaryProductionVariance,0.465728252,,,,,,,
156,B25,AnnualNetPrimaryProductionVariance,1.970922698,,,,,,,
157,B250,AnnualNetPrimaryProductionVariance,1.545505765,,,,,,,
158,B252,AnnualNetPrimaryProductionVariance,0.337330303,,,,,,,
159,B253,AnnualNetPrimaryProductionVariance,0.484107983,,,,,,,
160,B254,AnnualNetPrimaryProductionVariance,1.120460221,,,,,,,
161,B255,AnnualNetPrimaryProductionVariance,0.435601986,,,,,,,
162,B256,AnnualNetPrimaryProductionVariance,0.478141815,,,,,,,
163,B257,AnnualNetPrimaryProductionVariance,1.283851755,,,,,,,
164,B258,AnnualNetPrimaryProductionVariance,1.501646363,,,,,,,
165,B259,AnnualNetPrimaryProductionVariance,1.754178158,,,,,,,
166,B26,AnnualNetPrimaryProductionVariance,0.523728005,,,,,,,
167,B260,AnnualNetPrimaryProductionVariance,1.391186704,,,,,,,
168,B268,AnnualNetPrimaryProductionVariance,2.56676304,,,,,,,
169,B269,AnnualNetPrimaryProductionVariance,5.510372854,,,,,,,
170,B27,AnnualNetPrimaryProductionVariance,0.185064311,,,,,,,
171,B270,AnnualNetPrimaryProductionVariance,3.994809032,,,,,,,
172,B271,AnnualNetPrimaryProductionVariance,3.244237625,,,,,,,
173,B272,AnnualNetPrimaryProductionVariance,5.437649728,,,,,,,
174,B273,AnnualNetPrimaryProductionVariance,4.133207977,,,,,,,
175,B274,AnnualNetPrimaryProductionVariance,5.437101048,,,,,,,
176,B275,AnnualNetPrimaryProductionVariance,4.931369251,,,,,,,
177,B276,AnnualNetPrimaryProductionVariance,1.926240214,,,,,,,
178,B277,AnnualNetPrimaryProductionVariance,4.552285408,,,,,,,
179,B278,AnnualNetPrimaryProductionVariance,5.419907027,,,,,,,
180,B279,AnnualNetPrimaryProductionVariance,3.371209293,,,,,,,
181,B28,AnnualNetPrimaryProductionVariance,0.580214982,,,,,,,
182,B280,AnnualNetPrimaryProductionVariance,5.000210231,,,,,,,
183,B281,AnnualNetPrimaryProductionVariance,5.744592722,,,,,,,
184,B282,AnnualNetPrimaryProductionVariance,4.235958668,,,,,,,
185,B283,AnnualNetPrimaryProductionVariance,0.77358512,,,,,,,
186,B284,AnnualNetPrimaryProductionVariance,5.595471276,,,,,,,
187,B285,AnnualNetPrimaryProductionVariance,3.756869408,,,,,,,
188,B286,AnnualNetPrimaryProductionVariance,5.856735937,,,,,,,
189,B287,AnnualNetPrimaryProductionVariance,0.773674837,,,,,,,
190,B288,AnnualNetPrimaryProductionVariance,4.352154037,,,,,,,
191,B289,AnnualNetPrimaryProductionVariance,1.803162189,,,,,,,
192,B290,AnnualNetPrimaryProductionVariance,2.833979996,,,,,,,
193,B291,AnnualNetPrimaryProductionVariance,1.722222567,,,,,,,
194,B292,AnnualNetPrimaryProductionVariance,2.261717826,,,,,,,
195,B293,AnnualNetPrimaryProductionVariance,2.224124801,,,,,,,
196,B294,AnnualNetPrimaryProductionVariance,1.542936929,,,,,,,
197,B295,AnnualNetPrimaryProductionVariance,0.348607817,,,,,,,
198,B296,AnnualNetPrimaryProductionVariance,0.500344968,,,,,,,
199,B297,AnnualNetPrimaryProductionVariance,0.114484576,,,,,,,
200,B298,AnnualNetPrimaryProductionVariance,0.991595692,,,,,,,
201,B299,AnnualNetPrimaryProductionVariance,0.613587367,,,,,,,
202,B3,AnnualNetPrimaryProductionVariance,0.808488714,,,,,,,
203,B315,AnnualNetPrimaryProductionVariance,0.20258308,,,,,,,
204,B316,AnnualNetPrimaryProductionVariance,0.407495771,,,,,,,
205,B317,AnnualNetPrimaryProductionVariance,0.459088149,,,,,,,
206,B318,AnnualNetPrimaryProductionVariance,0.330707091,,,,,,,
207,B319,AnnualNetPrimaryProductionVariance,1.863995448,,,,,,,
208,B320,AnnualNetPrimaryProductionVariance,3.049034738,,,,,,,
209,B321,AnnualNetPrimaryProductionVariance,1.337338337,,,,,,,
210,B322,AnnualNetPrimaryProductionVariance,1.980590051,,,,,,,
211,B323,AnnualNetPrimaryProductionVariance,0.69416414,,,,,,,
212,B324,AnnualNetPrimaryProductionVariance,1.561967981,,,,,,,
213,B325,AnnualNetPrimaryProductionVariance,2.240824223,,,,,,,
214,B326,AnnualNetPrimaryProductionVariance,3.185874267,,,,,,,
215,B327,AnnualNetPrimaryProductionVariance,2.971918205,,,,,,,
216,B328,AnnualNetPrimaryProductionVariance,2.281337528,,,,,,,
217,B329,AnnualNetPrimaryProductionVariance,3.91932929,,,,,,,
218,B330,AnnualNetPrimaryProductionVariance,1.689954461,,,,,,,
219,B331,AnnualNetPrimaryProductionVariance,2.971918205,,,,,,,
220,B332,AnnualNetPrimaryProductionVariance,3.789982789,,,,,,,
221,B333,AnnualNetPrimaryProductionVariance,1.101702688,,,,,,,
222,B334,AnnualNetPrimaryProductionVariance,3.396029372,,,,,,,
223,B335,AnnualNetPrimaryProductionVariance,2.843947679,,,,,,,
224,B336,AnnualNetPrimaryProductionVariance,0.869292865,,,,,,,
225,B337,AnnualNetPrimaryProductionVariance,5.660222356,,,,,,,
226,B338,AnnualNetPrimaryProductionVariance,1.721860764,,,,,,,
227,B339,AnnualNetPrimaryProductionVariance,2.005224191,,,,,,,
228,B340,AnnualNetPrimaryProductionVariance,3.867874241,,,,,,,
229,B341,AnnualNetPrimaryProductionVariance,2.843947679,,,,,,,
230,B342,AnnualNetPrimaryProductionVariance,1.075383125,,,,,,,
231,B343,AnnualNetPrimaryProductionVariance,2.721672975,,,,,,,
232,B344,AnnualNetPrimaryProductionVariance,2.670459294,,,,,,,
233,B345,AnnualNetPrimaryProductionVariance,1.974036275,,,,,,,
234,B346,AnnualNetPrimaryProductionVariance,4.251770875,,,,,,,
235,B347,AnnualNetPrimaryProductionVariance,0.615618078,,,,,,,
236,B348,AnnualNetPrimaryProductionVariance,2.190212116,,,,,,,
237,B349,AnnualNetPrimaryProductionVariance,3.564124007,,,,,,,
238,B35,AnnualNetPrimaryProductionVariance,0.35178121,,,,,,,
239,B350,AnnualNetPrimaryProductionVariance,1.926196036,,,,,,,
240,B351,AnnualNetPrimaryProductionVariance,2.043769072,,,,,,,
241,B352,AnnualNetPrimaryProductionVariance,0.468998461,,,,,,,
242,B353,AnnualNetPrimaryProductionVariance,0.747231009,,,,,,,
243,B354,AnnualNetPrimaryProductionVariance,1.663809318,,,,,,,
244,B355,AnnualNetPrimaryProductionVariance,2.215447649,,,,,,,
245,B356,AnnualNetPrimaryProductionVariance,1.081362782,,,,,,,
246,B357,AnnualNetPrimaryProductionVariance,1.720717119,,,,,,,
247,B358,AnnualNetPrimaryProductionVariance,1.24781407,,,,,,,
248,B359,AnnualNetPrimaryProductionVariance,2.00898141,,,,,,,
249,B36,AnnualNetPrimaryProductionVariance,1.185560123,,,,,,,
250,B360,AnnualNetPrimaryProductionVariance,2.246382763,,,,,,,
251,B361,AnnualNetPrimaryProductionVariance,0.489730365,,,,,,,
252,B362,AnnualNetPrimaryProductionVariance,2.613612935,,,,,,,
253,B363,AnnualNetPrimaryProductionVariance,0.624267309,,,,,,,
254,B364,AnnualNetPrimaryProductionVariance,1.560954998,,,,,,,
255,B365,AnnualNetPrimaryProductionVariance,0.676102714,,,,,,,
256,B369,AnnualNetPrimaryProductionVariance,1.250094061,,,,,,,
257,B37,AnnualNetPrimaryProductionVariance,2.251960433,,,,,,,
258,B370,AnnualNetPrimaryProductionVariance,1.250098081,,,,,,,
259,B371,AnnualNetPrimaryProductionVariance,0.504319878,,,,,,,
260,B372,AnnualNetPrimaryProductionVariance,0.234779711,,,,,,,
261,B373,AnnualNetPrimaryProductionVariance,0.47013666,,,,,,,
262,B374,AnnualNetPrimaryProductionVariance,0.349793819,,,,,,,
263,B375,AnnualNetPrimaryProductionVariance,0.786314051,,,,,,,
264,B377,AnnualNetPrimaryProductionVariance,0.363271957,,,,,,,
265,B378,AnnualNetPrimaryProductionVariance,0.198169392,,,,,,,
266,B379,AnnualNetPrimaryProductionVariance,0.251036235,,,,,,,
267,B38,AnnualNetPrimaryProductionVariance,0.212118332,,,,,,,
268,B380,AnnualNetPrimaryProductionVariance,0.664112385,,,,,,,
269,B381,AnnualNetPrimaryProductionVariance,0.226291739,,,,,,,
270,B382,AnnualNetPrimaryProductionVariance,0.120296791,,,,,,,
271,B383,AnnualNetPrimaryProductionVariance,0.07164886,,,,,,,
272,B384,AnnualNetPrimaryProductionVariance,0.034853453,,,,,,,
273,B385,AnnualNetPrimaryProductionVariance,0.062571118,,,,,,,
274,B386,AnnualNetPrimaryProductionVariance,0.012711417,,,,,,,
275,B387,AnnualNetPrimaryProductionVariance,0.02233467,,,,,,,
276,B388,AnnualNetPrimaryProductionVariance,0.011666355,,,,,,,
277,B389,AnnualNetPrimaryProductionVariance,0.065037488,,,,,,,
278,B39,AnnualNetPrimaryProductionVariance,0.222067868,,,,,,,
279,B390,AnnualNetPrimaryProductionVariance,0.014375227,,,,,,,
280,B4,AnnualNetPrimaryProductionVariance,0.892788348,,,,,,,
281,B40,AnnualNetPrimaryProductionVariance,0.904831379,,,,,,,
282,B41,AnnualNetPrimaryProductionVariance,0.832822031,,,,,,,
283,B42,AnnualNetPrimaryProductionVariance,0.351662573,,,,,,,
284,B43,AnnualNetPrimaryProductionVariance,3.002429474,,,,,,,
285,B44,AnnualNetPrimaryProductionVariance,2.838220532,,,,,,,
286,B45,AnnualNetPrimaryProductionVariance,2.358150001,,,,,,,
287,B46,AnnualNetPrimaryProductionVariance,0.410763534,,,,,,,
288,B47,AnnualNetPrimaryProductionVariance,0.901204614,,,,,,,
289,B48,AnnualNetPrimaryProductionVariance,0.30436339,,,,,,,
290,B49,AnnualNetPrimaryProductionVariance,0.369010238,,,,,,,
291,B5,AnnualNetPrimaryProductionVariance,1.165026054,,,,,,,
292,B50,AnnualNetPrimaryProductionVariance,1.482580726,,,,,,,
293,B51,AnnualNetPrimaryProductionVariance,0.087218698,,,,,,,
294,B52,AnnualNetPrimaryProductionVariance,3.050322581,,,,,,,
295,B53,AnnualNetPrimaryProductionVariance,0.344630481,,,,,,,
296,B54,AnnualNetPrimaryProductionVariance,0.7751481,,,,,,,
297,B55,AnnualNetPrimaryProductionVariance,0.561766611,,,,,,,
298,B6,AnnualNetPrimaryProductionVariance,1.137532368,,,,,,,
299,B60,AnnualNetPrimaryProductionVariance,1.460802648,,,,,,,
300,B61,AnnualNetPrimaryProductionVariance,1.792244362,,,,,,,
301,B62,AnnualNetPrimaryProductionVariance,1.359010364,,,,,,,
302,B63,AnnualNetPrimaryProductionVariance,1.241013598,,,,,,,
303,B64,AnnualNetPrimaryProductionVariance,1.488057038,,,,,,,
304,B65,AnnualNetPrimaryProductionVariance,1.718464151,,,,,,,
305,B66,AnnualNetPrimaryProductionVariance,0.606177925,,,,,,,
306,B67,AnnualNetPrimaryProductionVariance,1.132133638,,,,,,,
307,B68,AnnualNetPrimaryProductionVariance,0.219459304,,,,,,,
308,B69,AnnualNetPrimaryProductionVariance,0.380038347,,,,,,,
309,B7,AnnualNetPrimaryProductionVariance,0.496980568,,,,,,,
310,B70,AnnualNetPrimaryProductionVariance,0.335765811,,,,,,,
311,B71,AnnualNetPrimaryProductionVariance,0.747784447,,,,,,,
312,B72,AnnualNetPrimaryProductionVariance,0.411794602,,,,,,,
313,B73,AnnualNetPrimaryProductionVariance,0.258180429,,,,,,,
314,B74,AnnualNetPrimaryProductionVariance,0.313424518,,,,,,,
315,B75,AnnualNetPrimaryProductionVariance,0.270103068,,,,,,,
316,B76,AnnualNetPrimaryProductionVariance,0.193392189,,,,,,,
317,B77,AnnualNetPrimaryProductionVariance,0.046961295,,,,,,,
318,B78,AnnualNetPrimaryProductionVariance,1.388171299,,,,,,,
319,B79,AnnualNetPrimaryProductionVariance,0.022102336,,,,,,,
320,B8,AnnualNetPrimaryProductionVariance,1.489325429,,,,,,,
321,B82,AnnualNetPrimaryProductionVariance,0.499598828,,,,,,,
322,B83,AnnualNetPrimaryProductionVariance,0.54113651,,,,,,,
323,B84,AnnualNetPrimaryProductionVariance,0.476253015,,,,,,,
324,B85,AnnualNetPrimaryProductionVariance,0.432483663,,,,,,,
325,B86,AnnualNetPrimaryProductionVariance,0.437583542,,,,,,,
326,B87,AnnualNetPrimaryProductionVariance,0.476253015,,,,,,,
327,B88,AnnualNetPrimaryProductionVariance,0.608600436,,,,,,,
328,B89,AnnualNetPrimaryProductionVariance,0.25991777,,,,,,,
329,B9,AnnualNetPrimaryProductionVariance,1.026012254,,,,,,,
330,B90,AnnualNetPrimaryProductionVariance,0.804856765,,,,,,,
331,B91,AnnualNetPrimaryProductionVariance,0.82424946,,,,,,,
332,B92,AnnualNetPrimaryProductionVariance,0.412746023,,,,,,,
333,B93,AnnualNetPrimaryProductionVariance,0.3224332,,,,,,,
334,B94,AnnualNetPrimaryProductionVariance,0.592327432,,,,,,,
335,B95,AnnualNetPrimaryProductionVariance,0.420741984,,,,,,,
336,B96,AnnualNetPrimaryProductionVariance,0.498602106,,,,,,,
337,B97,AnnualNetPrimaryProductionVariance,0.218474281,,,,,,,
338,B98,AnnualNetPrimaryProductionVariance,0.237857199,,,,,,,
339,B99,AnnualNetPrimaryProductionVariance,0.971158117,,,,,,,
340,B1,MonthlyMeanNetPrimaryProduction,3.762042984,,,,,,,
341,B10,MonthlyMeanNetPrimaryProduction,2.800768617,,,,,,,
342,B100,MonthlyMeanNetPrimaryProduction,0.802287029,,,,,,,
343,B101,MonthlyMeanNetPrimaryProduction,0.310029644,,,,,,,
344,B102,MonthlyMeanNetPrimaryProduction,1.439424819,,,,,,,
345,B103,MonthlyMeanNetPrimaryProduction,1.249496427,,,,,,,
346,B104,MonthlyMeanNetPrimaryProduction,0.397186882,,,,,,,
347,B105,MonthlyMeanNetPrimaryProduction,4.782596344,,,,,,,
348,B106,MonthlyMeanNetPrimaryProduction,0.041409338,,,,,,,
349,B107,MonthlyMeanNetPrimaryProduction,4.424555336,,,,,,,
350,B108,MonthlyMeanNetPrimaryProduction,0.187913785,,,,,,,
351,B109,MonthlyMeanNetPrimaryProduction,0.100636117,,,,,,,
352,B11,MonthlyMeanNetPrimaryProduction,2.722091156,,,,,,,
353,B110,MonthlyMeanNetPrimaryProduction,4.521984879,,,,,,,
354,B111,MonthlyMeanNetPrimaryProduction,-0.02145504,,,,,,,
355,B112,MonthlyMeanNetPrimaryProduction,0.031713192,,,,,,,
356,B113,MonthlyMeanNetPrimaryProduction,0.044880188,,,,,,,
357,B114,MonthlyMeanNetPrimaryProduction,3.137727781,,,,,,,
358,B115,MonthlyMeanNetPrimaryProduction,3.41753335,,,,,,,
359,B116,MonthlyMeanNetPrimaryProduction,0.012672925,,,,,,,
360,B117,MonthlyMeanNetPrimaryProduction,0.134566453,,,,,,,
361,B118,MonthlyMeanNetPrimaryProduction,0.100271739,,,,,,,
362,B119,MonthlyMeanNetPrimaryProduction,4.047208498,,,,,,,
363,B12,MonthlyMeanNetPrimaryProduction,3.521992879,,,,,,,
364,B120,MonthlyMeanNetPrimaryProduction,0.219484931,,,,,,,
365,B121,MonthlyMeanNetPrimaryProduction,0.054625741,,,,,,,
366,B122,MonthlyMeanNetPrimaryProduction,0.059832016,,,,,,,
367,B123,MonthlyMeanNetPrimaryProduction,0.207423419,,,,,,,
368,B124,MonthlyMeanNetPrimaryProduction,0.196677372,,,,,,,
369,B125,MonthlyMeanNetPrimaryProduction,0.341501976,,,,,,,
370,B126,MonthlyMeanNetPrimaryProduction,0.18395504,,,,,,,
371,B127,MonthlyMeanNetPrimaryProduction,0.373165761,,,,,,,
372,B128,MonthlyMeanNetPrimaryProduction,0.34729496,,,,,,,
373,B129,MonthlyMeanNetPrimaryProduction,0.952044219,,,,,,,
374,B13,MonthlyMeanNetPrimaryProduction,3.521992879,,,,,,,
375,B130,MonthlyMeanNetPrimaryProduction,0.816724308,,,,,,,
376,B131,MonthlyMeanNetPrimaryProduction,1.167042367,,,,,,,
377,B132,MonthlyMeanNetPrimaryProduction,2.707787796,,,,,,,
378,B133,MonthlyMeanNetPrimaryProduction,1.036104249,,,,,,,
379,B134,MonthlyMeanNetPrimaryProduction,2.794596097,,,,,,,
380,B135,MonthlyMeanNetPrimaryProduction,3.654434289,,,,,,,
381,B136,MonthlyMeanNetPrimaryProduction,2.566205534,,,,,,,
382,B137,MonthlyMeanNetPrimaryProduction,3.639815958,,,,,,,
383,B14,MonthlyMeanNetPrimaryProduction,2.199944417,,,,,,,
384,B143,MonthlyMeanNetPrimaryProduction,0.253236166,,,,,,,
